"Sites","TaxCode","Abundance","TaxonName","Taxon","Anemo","Auto","Entomo","Annual","Biennial","Perennial","Seasonnal","LFP","MinHeight","MaxHeight","BFP","Succu_ORDINAL","Spiki_ORDINAL","Hairy_ORDINAL","Clay","Silt","Sand","K2O","Mg","Na100g","K","Elev","X","Y"
88,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp41",1,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp49",0,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp43",0,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp56",0,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
88,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.61,0.33,0.06,0.9,10,6,0.7,6,127.25,112
89,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp43",1,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp38",0,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp46",2,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp22",0,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp25",0,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp45",1,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp49",1,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp37",2,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp56",3,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp54",1,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp24",1,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp16",1,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp44",0,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp29",1,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
89,"sp15",1,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,137.4,188
90,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp25",0,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp43",1,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp29",0,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp56",2,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp16",0,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp33",3,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp52",1,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp22",0,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp36",1,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp45",1,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp54",1,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp38",0,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp44",0,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp37",2,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp15",2,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp46",0,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp49",1,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
90,"sp31",1,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.75,0.19,0.06,2,13,1.4,0.7,3,116.2,186.6
91,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.62,0.24,0.06,0.4,13,0.8,0.6,4,109,173.83
91,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.62,0.24,0.06,0.4,13,0.8,0.6,4,109,173.83
91,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.62,0.24,0.06,0.4,13,0.8,0.6,4,109,173.83
91,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.62,0.24,0.06,0.4,13,0.8,0.6,4,109,173.83
91,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.62,0.24,0.06,0.4,13,0.8,0.6,4,109,173.83
91,"sp41",0,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.62,0.24,0.06,0.4,13,0.8,0.6,4,109,173.83
